,week,los.days,place,total_admin,prop
891,4,183,mock,0,0
892,4,184,mock,0,0
893,4,185,mock,0,0
894,4,186,mock,0,0
895,4,187,mock,0,0
896,4,188,mock,0,0
897,4,189,mock,0,0
898,4,190,mock,0,0
899,4,191,mock,0,0
900,4,192,mock,0,0
901,4,193,mock,0,0
902,4,194,mock,0,0
903,4,195,mock,0,0
904,4,196,mock,0,0
905,4,197,mock,0,0
906,4,198,mock,0,0
907,4,199,mock,0,0
908,4,200,mock,0,0
909,4,201,mock,0,0
910,4,202,mock,0,0
911,4,203,mock,0,0
912,4,204,mock,0,0
913,4,205,mock,0,0
914,4,206,mock,0,0
915,4,207,mock,0,0
916,4,208,mock,0,0
917,4,209,mock,0,0
918,4,210,mock,0,0
919,4,211,mock,0,0
920,4,212,mock,0,0
921,4,213,mock,0,0
922,4,214,mock,0,0
923,4,215,mock,0,0
924,4,216,mock,0,0
925,4,217,mock,0,0
926,4,218,mock,0,0
927,4,219,mock,0,0
928,4,220,mock,0,0
929,4,221,mock,0,0
930,4,222,mock,0,0
931,4,223,mock,0,0
932,4,224,mock,0,0
933,4,225,mock,0,0
934,4,226,mock,0,0
935,4,227,mock,0,0
936,4,228,mock,0,0
937,4,229,mock,0,0
938,4,230,mock,0,0
939,4,231,mock,0,0
940,4,232,mock,0,0
941,4,233,mock,0,0
942,4,234,mock,0,0
943,4,235,mock,0.056,2.05E-05
944,4,0.5,mock,1477.46,0.488409748
945,5,1,mock,307.459,0.153696378
946,5,2,mock,186.076,0.086675821
947,5,3,mock,160.716,0.055829969
948,5,4,mock,94.809,0.038101289
949,5,5,mock,94.784,0.030353959
950,5,6,mock,17.766,0.020229141
951,5,7,mock,38.423,0.010227296
952,5,8,mock,32.97,0.00965342
953,5,9,mock,50.463,0.012768748
954,5,10,mock,40.733,0.010842164
955,5,11,mock,15.984,0.008854092
956,5,12,mock,26.136,0.008116251
957,5,13,mock,2.312,0.005923224
958,5,14,mock,7.685,0.00297186
959,5,15,mock,9.078,0.003648214
960,5,16,mock,15.555,0.005226374
961,5,17,mock,2.938,0.004632002
962,5,18,mock,2.47,0.003894161
963,5,19,mock,3.255,0.004447542
964,5,20,mock,5.535,0.002520957
965,5,21,mock,4.928,0.001147753
966,5,22,mock,5.658,0.001680638
967,5,23,mock,4.8,0.00245947
968,5,24,mock,6.78,0.002316001
969,5,25,mock,1.485,0.002029063
970,5,26,mock,4.368,0.001865098
971,5,27,mock,5.607,0.001824107
972,5,28,mock,0.341,0.000635363
973,5,29,mock,2.156,0.001004284
974,5,30,mock,3.1,0.001270726
975,5,31,mock,3.78,0.001434691
976,5,32,mock,4.558,0.001086266
977,5,33,mock,0.473,0.00088131
978,5,34,mock,2.886,0.000799328
979,5,35,mock,0.608,0.000327929
980,5,36,mock,1.653,0.000594372
981,5,37,mock,0.044,0.000901806
982,5,38,mock,2.726,0.000594372
983,5,39,mock,0.629,0.000758337
984,5,40,mock,1.178,0.000635363
985,5,41,mock,1.8,0.00036892
986,5,42,mock,0.819,0.000266443
987,5,43,mock,0.595,0.000348425
988,5,44,mock,1.056,0.000655859
989,5,45,mock,1.08,0.000819823
990,5,46,mock,2.392,0.000532885
991,5,47,mock,0.35,0.000286938
992,5,48,mock,1.8,0.00036892
993,5,49,mock,0.28,8.20E-05
994,5,50,mock,0.13,0.000266443
995,5,51,mock,0.75,0.000307434
996,5,52,mock,0.896,0.000286938
997,5,53,mock,0.032,0.000327929
998,5,54,mock,0.513,0.000553381
999,5,55,mock,0.611,0.000266443
1000,5,56,mock,0.198,0.00018446
1001,5,57,mock,0.568,0.000163965
1002,5,58,mock,1.584,0.00036892
1003,5,59,mock,0.164,8.20E-05
1004,5,60,mock,0.03,0.000204956
1005,5,61,mock,0.336,0.000143469
1006,5,62,mock,0.54,0.000204956
1007,5,63,mock,0.018,6.15E-05
1008,5,64,mock,0.621,0.00018446
1009,5,65,mock,0.297,0.00018446
1010,5,66,mock,0.336,0.000163965
1011,5,67,mock,0.329,0.000143469
1012,5,68,mock,0.141,6.15E-05
1013,5,69,mock,0.028,8.20E-05
1014,5,70,mock,0.228,6.15E-05
1015,5,71,mock,0.059,2.05E-05
1016,5,72,mock,0.1,4.10E-05
1017,5,73,mock,0.003,2.05E-05
1018,5,74,mock,0.264,6.15E-05
1019,5,75,mock,0.14,4.10E-05
1020,5,76,mock,0.192,8.20E-05
1021,5,77,mock,0,0
1022,5,78,mock,0,0
1023,5,79,mock,0.124,4.10E-05
1024,5,80,mock,0.066,4.10E-05
1025,5,81,mock,0,0
1026,5,82,mock,0,0
1027,5,83,mock,0,0
1028,5,84,mock,0.065,2.05E-05
1029,5,85,mock,0,0
1030,5,86,mock,0.002,2.05E-05
1031,5,87,mock,0,0
1032,5,88,mock,0.15,4.10E-05
1033,5,89,mock,0,0
1034,5,90,mock,0,0
1035,5,91,mock,0,0
1036,5,92,mock,0,0
1037,5,93,mock,0,0
1038,5,94,mock,0,0
1039,5,95,mock,0,0
1040,5,96,mock,0.031,2.05E-05
1041,5,97,mock,0,0
1042,5,98,mock,0,0
1043,5,99,mock,0,0
1044,5,100,mock,0,0
1045,5,101,mock,0.064,2.05E-05
1046,5,102,mock,0,0
1047,5,103,mock,0,0
1048,5,104,mock,0.001,2.05E-05
1049,5,105,mock,0,0
1050,5,106,mock,0,0
1051,5,107,mock,0,0
1052,5,108,mock,0,0
1053,5,109,mock,0,0
1054,5,110,mock,0.045,2.05E-05
1055,5,111,mock,0.058,2.05E-05
1056,5,112,mock,0,0
1057,5,113,mock,0,0
1058,5,114,mock,0,0
1059,5,115,mock,0,0
1060,5,116,mock,0.009,2.05E-05
1061,5,117,mock,0.048,2.05E-05
1062,5,118,mock,0,0
1063,5,119,mock,0,0
1064,5,120,mock,0,0
1065,5,121,mock,0,0
1066,5,122,mock,0,0
1067,5,123,mock,0,0
1068,5,124,mock,0,0
1069,5,125,mock,0,0
1070,5,126,mock,0,0
1071,5,127,mock,0,0
1072,5,128,mock,0.038,2.05E-05
1073,5,129,mock,0,0
1074,5,130,mock,0.073,2.05E-05
1075,5,131,mock,0,0
1076,5,132,mock,0,0
1077,5,133,mock,0,0
1078,5,134,mock,0,0
1079,5,135,mock,0,0
1080,5,136,mock,0,0
1081,5,137,mock,0.035,2.05E-05
1082,5,138,mock,0,0
1083,5,139,mock,0,0
1084,5,140,mock,0,0
1085,5,141,mock,0,0
1086,5,142,mock,0,0
1087,5,143,mock,0,0
1088,5,144,mock,0,0
1089,5,145,mock,0,0
1090,5,146,mock,0,0
1091,5,147,mock,0,0
1092,5,148,mock,0,0
1093,5,149,mock,0,0
1094,5,150,mock,0,0
1095,5,151,mock,0,0
1096,5,152,mock,0.029,2.05E-05
1097,5,153,mock,0,0
1098,5,154,mock,0,0
1099,5,155,mock,0,0
1100,5,156,mock,0,0
1101,5,157,mock,0,0
1102,5,158,mock,0,0
1103,5,159,mock,0,0
1104,5,160,mock,0,0
1105,5,161,mock,0,0
1106,5,162,mock,0,0
1107,5,163,mock,0,0
1108,5,164,mock,0,0
1109,5,165,mock,0,0
1110,5,166,mock,0,0
1111,5,167,mock,0,0
1112,5,168,mock,0,0
1113,5,169,mock,0,0
1114,5,170,mock,0.002,2.05E-05
1115,5,171,mock,0,0
1116,5,172,mock,0,0
1117,5,173,mock,0,0
1118,5,174,mock,0,0
1119,5,175,mock,0,0
1120,5,176,mock,0,0
1121,5,177,mock,0,0
1122,5,178,mock,0,0
1123,5,179,mock,0,0
1124,5,180,mock,0,0
1125,5,181,mock,0,0
1126,5,182,mock,0,0
1127,5,183,mock,0,0
1128,5,184,mock,0,0
1129,5,185,mock,0,0
1130,5,186,mock,0,0
1131,5,187,mock,0,0
1132,5,188,mock,0,0
1133,5,189,mock,0,0
1134,5,190,mock,0,0
1135,5,191,mock,0,0
1136,5,192,mock,0,0
1137,5,193,mock,0,0
1138,5,194,mock,0,0
1139,5,195,mock,0,0
1140,5,196,mock,0,0
1141,5,197,mock,0,0
1142,5,198,mock,0,0
1143,5,199,mock,0,0
1144,5,200,mock,0,0
1145,5,201,mock,0,0
1146,5,202,mock,0,0
1147,5,203,mock,0,0
1148,5,204,mock,0,0
1149,5,205,mock,0,0
1150,5,206,mock,0,0
1151,5,207,mock,0,0
1152,5,208,mock,0,0
1153,5,209,mock,0,0
1154,5,210,mock,0,0
1155,5,211,mock,0,0
1156,5,212,mock,0,0
1157,5,213,mock,0,0
1158,5,214,mock,0,0
1159,5,215,mock,0,0
1160,5,216,mock,0,0
1161,5,217,mock,0,0
1162,5,218,mock,0,0
1163,5,219,mock,0,0
1164,5,220,mock,0,0
1165,5,221,mock,0,0
1166,5,222,mock,0,0
1167,5,223,mock,0,0
1168,5,224,mock,0,0
1169,5,225,mock,0,0
1170,5,226,mock,0,0
1171,5,227,mock,0,0
1172,5,228,mock,0,0
1173,5,229,mock,0,0
1174,5,230,mock,0,0
1175,5,231,mock,0,0
1176,5,232,mock,0,0
1177,5,233,mock,0,0
1178,5,234,mock,0,0
1179,5,235,mock,0.002,2.05E-05
1180,5,0.5,mock,1167.67,0.488409748
1181,6,1,mock,2842.378,0.11703831
1182,6,2,mock,253.092,0.05731751
1183,6,3,mock,1109.889,0.035545227
1184,6,4,mock,377.4,0.023462196
1185,6,5,mock,516.698,0.018002479
1186,6,6,mock,246.924,0.013734896
1187,6,7,mock,49.21,0.011144543
1188,6,8,mock,236.031,0.008601748
1189,6,9,mock,58.38,0.006610632
1190,6,10,mock,150.156,0.00553581
1191,6,11,mock,124.88,0.004949255
1192,6,12,mock,110.264,0.00397272
1193,6,13,mock,57.869,0.00374444
1194,6,14,mock,36.762,0.003532012
1195,6,15,mock,2.667,0.002818634
1196,6,16,mock,60.64,0.00240329
1197,6,17,mock,52.668,0.002168668
1198,6,18,mock,39.104,0.001937216
1199,6,19,mock,32.955,0.001607477
1200,6,20,mock,36.47,0.001651865
1201,6,21,mock,34.068,0.001588454
1202,6,22,mock,0.834,0.001322126
1203,6,23,mock,31.28,0.001077993
1204,6,24,mock,3.069,0.001081163
1205,6,25,mock,16.995,0.000979705
1206,6,26,mock,13.113,0.000884588
1207,6,27,mock,1.92,0.000760936
1208,6,28,mock,2.976,0.000786301
1209,6,29,mock,14.045,0.0008402
1210,6,30,mock,0.591,0.000624602
1211,6,31,mock,0.84,0.000665819
1212,6,32,mock,3.168,0.000627772
1213,6,33,mock,9.858,0.00050412
1214,6,34,mock,11.147,0.000497779
1215,6,35,mock,12.556,0.000462903
1216,6,36,mock,4.968,0.000437538
1217,6,37,mock,4.06,0.000367786
1218,6,38,mock,6.944,0.000355104
1219,6,39,mock,11.088,0.000355104
1220,6,40,mock,0.77,0.000348762
1221,6,41,mock,2.684,0.000386809
1222,6,42,mock,5.51,0.000301204
1223,6,43,mock,10.414,0.000402662
1224,6,44,mock,7.74,0.000285351
1225,6,45,mock,3.348,0.00039315
1226,6,46,mock,3.84,0.000253645
1227,6,47,mock,4.472,0.000272669
1228,6,48,mock,4.275,0.000237793
1229,6,49,mock,2.542,0.000259986
1230,6,50,mock,2.184,0.000266328
1231,6,51,mock,5.95,0.000269498
1232,6,52,mock,1.775,0.00022511
1233,6,53,mock,4.582,0.000183893
1234,6,54,mock,1.225,0.00011097
1235,6,55,mock,0.363,0.000104629
1236,6,56,mock,2.915,0.00016804
1237,6,57,mock,1.127,0.000155358
1238,6,58,mock,1.643,9.83E-05
1239,6,59,mock,1.474,6.98E-05
1240,6,60,mock,0.075,4.76E-05
1241,6,61,mock,0.046,7.29E-05
1242,6,62,mock,0.034,0.000107799
1243,6,63,mock,0.288,0.00011414
1244,6,64,mock,0.294,4.44E-05
1245,6,65,mock,0.18,4.76E-05
1246,6,66,mock,0.41,3.17E-05
1247,6,67,mock,0.518,2.22E-05
1248,6,68,mock,0.686,4.44E-05
1249,6,69,mock,1.404,8.56E-05
1250,6,70,mock,0.287,2.22E-05
1251,6,71,mock,0.784,2.54E-05
1252,6,72,mock,0.021,2.22E-05
1253,6,73,mock,0.217,2.22E-05
1254,6,74,mock,2.394,0.000133164
1255,6,75,mock,0.246,1.90E-05
1256,6,76,mock,0.016,1.27E-05
1257,6,77,mock,0.364,1.27E-05
1258,6,78,mock,0.225,9.51E-06
1259,6,79,mock,0.413,2.22E-05
1260,6,80,mock,0.016,6.34E-06
1261,6,81,mock,0.06,9.51E-06
1262,6,82,mock,0.06,1.27E-05
1263,6,83,mock,0.216,1.27E-05
1264,6,84,mock,0.114,6.34E-06
1265,6,85,mock,0.048,1.27E-05
1266,6,86,mock,0.132,1.90E-05
1267,6,87,mock,0.186,6.34E-06
1268,6,88,mock,0.282,9.51E-06
1269,6,89,mock,0.072,3.17E-06
1270,6,90,mock,0.129,9.51E-06
1271,6,91,mock,0.019,3.17E-06
1272,6,92,mock,0.282,9.51E-06
1273,6,93,mock,0.054,9.51E-06
1274,6,94,mock,0.16,1.27E-05
1275,6,95,mock,0.013,3.17E-06
1276,6,96,mock,0.078,3.17E-06
1277,6,97,mock,0.132,1.27E-05
1278,6,98,mock,0.408,1.90E-05
1279,6,99,mock,0,0
1280,6,100,mock,0.154,6.34E-06
1281,6,101,mock,0.092,6.34E-06
1282,6,102,mock,0.081,3.17E-06
1283,6,103,mock,0.028,3.17E-06
1284,6,104,mock,0.065,3.17E-06
1285,6,105,mock,0.104,6.34E-06
1286,6,106,mock,0.015,3.17E-06
1287,6,107,mock,0,0
1288,6,108,mock,0.14,6.34E-06
1289,6,109,mock,0.117,9.51E-06
1290,6,110,mock,0,0
1291,6,111,mock,0,0
1292,6,112,mock,0.098,6.34E-06
1293,6,113,mock,0,0
1294,6,114,mock,0,0
1295,6,115,mock,0.095,3.17E-06
1296,6,116,mock,0.057,3.17E-06
1297,6,117,mock,0,0
1298,6,118,mock,0.021,3.17E-06
1299,6,119,mock,0,0
1300,6,120,mock,0.016,6.34E-06
1301,6,121,mock,0,0
1302,6,122,mock,0.1,6.34E-06
1303,6,123,mock,0.12,6.34E-06
1304,6,124,mock,0.035,3.17E-06
1305,6,125,mock,0.042,3.17E-06
1306,6,126,mock,0.096,9.51E-06
1307,6,127,mock,0,0
1308,6,128,mock,0.194,6.34E-06
1309,6,129,mock,0,0
1310,6,130,mock,0.069,3.17E-06
1311,6,131,mock,0,0
1312,6,132,mock,0,0
1313,6,133,mock,0,0
1314,6,134,mock,0,0
1315,6,135,mock,0,0
1316,6,136,mock,0,0
1317,6,137,mock,0.01,3.17E-06
1318,6,138,mock,0.035,3.17E-06
1319,6,139,mock,0,0
1320,6,140,mock,0,0
1321,6,141,mock,0,0
1322,6,142,mock,0,0
1323,6,143,mock,0.029,3.17E-06
1324,6,144,mock,0,0
1325,6,145,mock,0.168,6.34E-06
1326,6,146,mock,0,0
1327,6,147,mock,0,0
1328,6,148,mock,0,0
1329,6,149,mock,0,0
1330,6,150,mock,0,0
1331,6,151,mock,0.064,6.34E-06
1332,6,152,mock,0,0
1333,6,153,mock,0.074,3.17E-06
1334,6,154,mock,0.066,3.17E-06
1335,6,155,mock,0,0
1336,6,156,mock,0.014,6.34E-06
1337,6,157,mock,0,0
1338,6,158,mock,0,0
1339,6,159,mock,0,0
1340,6,160,mock,0,0
1341,6,161,mock,0.061,3.17E-06
1342,6,162,mock,0,0
1343,6,163,mock,0,0
1344,6,164,mock,0,0
1345,6,165,mock,0,0
1346,6,166,mock,0.058,3.17E-06
1347,6,167,mock,0,0
1348,6,168,mock,0.071,3.17E-06
1349,6,169,mock,0,0
1350,6,170,mock,0,0
1351,6,171,mock,0,0
1352,6,172,mock,0,0
1353,6,173,mock,0,0
1354,6,174,mock,0,0
1355,6,175,mock,0,0
1356,6,176,mock,0,0
1357,6,177,mock,0,0
1358,6,178,mock,0,0
1359,6,179,mock,0,0
1360,6,180,mock,0,0
1361,6,181,mock,0,0
1362,6,182,mock,0,0
1363,6,183,mock,0,0
1364,6,184,mock,0,0
1365,6,185,mock,0.162,6.34E-06
1366,6,186,mock,0,0
1367,6,187,mock,0,0
1368,6,188,mock,0,0
1369,6,189,mock,0,0
1370,6,190,mock,0,0
1371,6,191,mock,0,0
1372,6,192,mock,0,0
1373,6,193,mock,0,0
1374,6,194,mock,0,0
1375,6,195,mock,0,0
1376,6,196,mock,0,0
1377,6,197,mock,0,0
1378,6,198,mock,0,0
1379,6,199,mock,0,0
1380,6,200,mock,0,0
1381,6,201,mock,0,0
1382,6,202,mock,0,0
1383,6,203,mock,0,0
1384,6,204,mock,0,0
1385,6,205,mock,0,0
1386,6,206,mock,0,0
1387,6,207,mock,0,0
1388,6,208,mock,0,0
1389,6,209,mock,0,0
1390,6,210,mock,0,0
1391,6,211,mock,0,0
1392,6,212,mock,0,0
1393,6,213,mock,0,0
1394,6,214,mock,0,0
1395,6,215,mock,0,0
1396,6,216,mock,0,0
1397,6,217,mock,0,0
1398,6,218,mock,0,0
1399,6,219,mock,0,0
1400,6,220,mock,0,0
1401,6,221,mock,0,0
1402,6,222,mock,0,0
1403,6,223,mock,0,0
1404,6,224,mock,0,0
1405,6,225,mock,0,0
1406,6,226,mock,0,0
1407,6,227,mock,0,0
1408,6,228,mock,0,0
1409,6,229,mock,0,0
1410,6,230,mock,0,0
1411,6,231,mock,0,0
1412,6,232,mock,0,0
1413,6,233,mock,0,0
1414,6,234,mock,0,0
1415,6,235,mock,0,0
1416,6,236,mock,0.07,3.17E-06
1417,6,0.5,mock,13612.83,0.653945295
1418,7,1,mock,1720.294,0.116923981
1419,7,2,mock,517.36,0.05698934
1420,7,3,mock,428.222,0.035998479
1421,7,4,mock,729.537,0.024025607
1422,7,5,mock,473.681,0.018230839
1423,7,6,mock,406.79,0.013678719
1424,7,7,mock,308.396,0.011455368
1425,7,8,mock,231,0.008784792
1426,7,9,mock,35.751,0.00671797
1427,7,10,mock,82.57,0.005734073
1428,7,11,mock,141.732,0.004868372
1429,7,12,mock,41.571,0.004283784
1430,7,13,mock,59.29,0.003865308
1431,7,14,mock,89.033,0.003600167
1432,7,15,mock,59.735,0.002935718
1433,7,16,mock,22.652,0.002584326
1434,7,17,mock,43.494,0.002105156
1435,7,18,mock,3.87,0.002060433
1436,7,19,mock,7.241,0.00177932
1437,7,20,mock,0.538,0.001718625
1438,7,21,mock,41.877,0.001651541
1439,7,22,mock,11.225,0.001434317
1440,7,23,mock,22.935,0.001332094
1441,7,24,mock,3.912,0.001041397
1442,7,25,mock,26.28,0.000932785
1443,7,26,mock,11.362,0.000955146
1444,7,27,mock,16.775,0.000878479
1445,7,28,mock,18.252,0.000747506
1446,7,29,mock,5.964,0.000907229
1447,7,30,mock,1.872,0.00066445
1448,7,31,mock,9.702,0.000632505
1449,7,32,mock,15.048,0.000546254
1450,7,33,mock,8.316,0.000603755
1451,7,34,mock,9.36,0.000498337
1452,7,35,mock,8.413,0.00057181
1453,7,36,mock,4.185,0.000495143
1454,7,37,mock,0.132,0.00042167
1455,7,38,mock,12.467,0.000437642
1456,7,39,mock,7.205,0.000418476
1457,7,40,mock,11.7,0.000415281
1458,7,41,mock,9.752,0.000338614
1459,7,42,mock,2.8,0.000357781
1460,7,43,mock,0.3,0.000319447
1461,7,44,mock,5.096,0.000290697
1462,7,45,mock,4.176,0.000277919
1463,7,46,mock,7.2,0.000230002
1464,7,47,mock,2.9,0.000159723
1465,7,48,mock,0.912,0.000182085
1466,7,49,mock,4.672,0.000204446
1467,7,50,mock,4.224,0.000140557
1468,7,51,mock,1.17,0.000124584
1469,7,52,mock,1.568,8.94E-05
1470,7,53,mock,0.704,0.000102223
1471,7,54,mock,2.475,0.000105418
1472,7,55,mock,1.96,6.39E-05
1473,7,56,mock,2.112,7.03E-05
1474,7,57,mock,0.656,5.11E-05
1475,7,58,mock,1.118,4.15E-05
1476,7,59,mock,1.215,4.79E-05
1477,7,60,mock,0.162,5.75E-05
1478,7,61,mock,0.364,4.15E-05
1479,7,62,mock,0.219,9.58E-06
1480,7,63,mock,0.712,2.56E-05
1481,7,64,mock,0.044,3.51E-05
1482,7,65,mock,0.315,1.60E-05
1483,7,66,mock,0.068,1.28E-05
1484,7,67,mock,0.175,2.24E-05
1485,7,68,mock,0.8,2.56E-05
1486,7,69,mock,0.371,2.24E-05
1487,7,70,mock,0.434,2.24E-05
1488,7,71,mock,0.352,1.28E-05
1489,7,72,mock,0.026,6.39E-06
1490,7,73,mock,0.032,2.56E-05
1491,7,74,mock,0.081,9.58E-06
1492,7,75,mock,0.679,2.24E-05
1493,7,76,mock,0.891,2.88E-05
1494,7,77,mock,0.276,1.28E-05
1495,7,78,mock,0.485,1.60E-05
1496,7,79,mock,1.537,9.26E-05
1497,7,80,mock,0.085,1.60E-05
1498,7,81,mock,0.024,6.39E-06
1499,7,82,mock,0.034,3.19E-06
1500,7,83,mock,0.336,1.28E-05
1501,7,84,mock,0.14,6.39E-06
1502,7,85,mock,2.808,0.000115001
1503,7,86,mock,0.156,9.58E-06
1504,7,87,mock,0.6,1.92E-05
1505,7,88,mock,0.261,9.58E-06
1506,7,89,mock,0.16,6.39E-06
1507,7,90,mock,0.52,6.39E-05
1508,7,91,mock,2.088,7.67E-05
1509,7,92,mock,0.012,6.39E-06
1510,7,93,mock,0.044,6.39E-06
1511,7,94,mock,0.38,1.28E-05
1512,7,95,mock,0.069,9.58E-06
1513,7,96,mock,1.496,5.43E-05
1514,7,97,mock,1.568,5.11E-05
1515,7,98,mock,0.086,3.19E-06
1516,7,99,mock,0.225,9.58E-06
1517,7,100,mock,0.114,6.39E-06
1518,7,101,mock,0.897,7.35E-05
1519,7,102,mock,0.066,3.19E-06
1520,7,103,mock,0.014,3.19E-06
1521,7,104,mock,0.049,3.19E-06
1522,7,105,mock,0.077,3.19E-06
1523,7,106,mock,0.021,3.19E-06
1524,7,107,mock,0.2,6.39E-06
1525,7,108,mock,0.012,6.39E-06
1526,7,109,mock,0,0
1527,7,110,mock,0,0
1528,7,111,mock,0.087,3.19E-06
1529,7,112,mock,0.066,3.19E-06
1530,7,113,mock,0.097,3.19E-06
1531,7,114,mock,0,0
1532,7,115,mock,0,0
1533,7,116,mock,0,0
1534,7,117,mock,0,0
1535,7,118,mock,0.046,3.19E-06
1536,7,119,mock,0,0
1537,7,120,mock,0,0
1538,7,121,mock,0.038,3.19E-06
1539,7,122,mock,0,0
1540,7,123,mock,0,0
1541,7,124,mock,0,0
1542,7,125,mock,0,0
1543,7,126,mock,0,0
1544,7,127,mock,0,0
1545,7,128,mock,0,0
1546,7,129,mock,0,0
1547,7,130,mock,0,0
1548,7,131,mock,0,0
1549,7,132,mock,0.042,3.19E-06
1550,7,133,mock,0.015,3.19E-06
1551,7,134,mock,0.1,3.19E-06
1552,7,135,mock,0.083,3.19E-06
1553,7,136,mock,0,0
1554,7,137,mock,0,0
1555,7,138,mock,0,0
1556,7,139,mock,0.168,6.39E-06
1557,7,140,mock,0,0
1558,7,141,mock,0.086,3.19E-06
1559,7,142,mock,0.152,6.39E-06
1560,7,143,mock,0.099,3.19E-06
1561,7,144,mock,0,0
1562,7,145,mock,0.098,3.19E-06
1563,7,146,mock,0,0
1564,7,147,mock,0.059,3.19E-06
1565,7,148,mock,0,0
1566,7,149,mock,0,0
1567,7,150,mock,0.043,3.19E-06
1568,7,151,mock,0,0
1569,7,152,mock,0,0
1570,7,153,mock,0,0
1571,7,154,mock,0,0
1572,7,155,mock,0,0
1573,7,156,mock,0,0
1574,7,157,mock,0,0
1575,7,158,mock,0,0
1576,7,159,mock,0,0
1577,7,160,mock,0.098,3.19E-06
1578,7,161,mock,0.01,3.19E-06
1579,7,162,mock,0.005,3.19E-06
1580,7,163,mock,0,0
1581,7,164,mock,0,0
1582,7,165,mock,0,0
1583,7,166,mock,0,0
1584,7,167,mock,0,0
1585,7,168,mock,0.116,6.39E-06
1586,7,169,mock,0.048,6.39E-06
1587,7,170,mock,0,0
1588,7,171,mock,0,0
1589,7,172,mock,0,0
1590,7,173,mock,0,0
1591,7,174,mock,0,0
1592,7,175,mock,0,0
1593,7,176,mock,0,0
1594,7,177,mock,0,0
1595,7,178,mock,0,0
1596,7,179,mock,0,0
1597,7,180,mock,0.054,3.19E-06
1598,7,181,mock,0,0
1599,7,182,mock,0.019,3.19E-06
1600,7,183,mock,0,0
1601,7,184,mock,0,0
1602,7,185,mock,0,0
1603,7,186,mock,0,0
1604,7,187,mock,0,0
1605,7,188,mock,0,0
1606,7,189,mock,0.098,3.19E-06
1607,7,190,mock,0,0
1608,7,191,mock,0.098,3.19E-06
1609,7,192,mock,0.034,6.39E-06
1610,7,193,mock,0,0
1611,7,194,mock,0,0
1612,7,195,mock,0,0
1613,7,196,mock,0,0
1614,7,197,mock,0,0
1615,7,198,mock,0,0
1616,7,199,mock,0,0
1617,7,200,mock,0,0
1618,7,201,mock,0,0
1619,7,202,mock,0,0
1620,7,203,mock,0,0
1621,7,204,mock,0.075,3.19E-06
1622,7,205,mock,0,0
1623,7,206,mock,0,0
1624,7,207,mock,0,0
1625,7,208,mock,0,0
1626,7,209,mock,0,0
1627,7,210,mock,0,0
1628,7,211,mock,0,0
1629,7,212,mock,0,0
1630,7,213,mock,0,0
1631,7,214,mock,0,0
1632,7,215,mock,0,0
1633,7,216,mock,0,0
1634,7,217,mock,0.089,3.19E-06
1635,7,218,mock,0,0
1636,7,219,mock,0,0
1637,7,220,mock,0.005,3.19E-06
1638,7,221,mock,0,0
1639,7,222,mock,0,0
1640,7,223,mock,0,0
1641,7,224,mock,0,0
1642,7,225,mock,0,0
1643,7,226,mock,0,0
1644,7,227,mock,0,0
1645,7,228,mock,0.038,3.19E-06
1646,7,229,mock,0,0
1647,7,230,mock,0,0
1648,7,231,mock,0.03,3.19E-06
1649,7,0.5,mock,11627.373,0.651636687
1650,8,1,mock,1418.391,0.120209025
1651,8,2,mock,231.114,0.058760924
1652,8,3,mock,438.8,0.036258709
1653,8,4,mock,665.28,0.024432487
1654,8,5,mock,189.945,0.01793765
1655,8,6,mock,130.92,0.014424157
1656,8,7,mock,56.416,0.011654349
1657,8,8,mock,171.52,0.008858099
1658,8,9,mock,91.652,0.006884858
1659,8,10,mock,159.808,0.006002353
1660,8,11,mock,33.638,0.005053744
1661,8,12,mock,10.224,0.004224123
1662,8,13,mock,50.644,0.003804355
1663,8,14,mock,95.128,0.003572987
1664,8,15,mock,65.746,0.003060671
1665,8,16,mock,59.356,0.002581409
1666,8,17,mock,12.042,0.002211219
1667,8,18,mock,23.184,0.002128588
1668,8,19,mock,29.064,0.00171543
1669,8,20,mock,18.55,0.001751788
1670,8,21,mock,22.264,0.001599746
1671,8,22,mock,33.777,0.001378294
1672,8,23,mock,22.92,0.00126261
1673,8,24,mock,22.36,0.00113701
1674,8,25,mock,8.874,0.00101141
1675,8,26,mock,7.275,0.000961831
1676,8,27,mock,20.16,0.001041157
1677,8,28,mock,0.556,0.000918862
1678,8,29,mock,23.808,0.000819705
1679,8,30,mock,14.21,0.000670968
1680,8,31,mock,7.254,0.000773431
1681,8,32,mock,10.464,0.000720547
1682,8,33,mock,14.592,0.00063461
1683,8,34,mock,8.32,0.000528842
1684,8,35,mock,3.822,0.000601557
1685,8,36,mock,6.776,0.00050901
1686,8,37,mock,12,0.000413158
1687,8,38,mock,7.923,0.000459431
1688,8,39,mock,7.2,0.000317305
1689,8,40,mock,1.54,0.000254505
1690,8,41,mock,5.776,0.0002512
1691,8,42,mock,7.326,0.000244589
1692,8,43,mock,2.295,0.000168568
1693,8,44,mock,3.744,0.000171874
1694,8,45,mock,0.88,0.00013221
1695,8,46,mock,4.6,0.000165263
1696,8,47,mock,2.508,0.0001256
1697,8,48,mock,0.88,0.00013221
1698,8,49,mock,2.356,0.000102463
1699,8,50,mock,0.77,7.27E-05
1700,8,51,mock,1.38,6.61E-05
1701,8,52,mock,1.095,4.96E-05
